1678,132,136
1679,132,132
1680,132,132
1681,137,137
1682,132,132
1683,138,134
1684,138,134
1685,136,131
1686,131,131
1687,136,136
1688,133,133
1689,136,136
1690,134,136
1691,136,136
1692,136,136
1693,136,136
1694,134,134
1695,136,134
1696,134,134
1697,134,134
1698,138,134
1699,134,134
1700,133,134
1701,134,134
1702,133,134
1703,135,135
1704,134,135
1705,138,138
1706,138,138
1707,141,141
1708,141,141
1709,141,141
1710,133,133
1711,133,133
1712,133,133
1713,142,142
1714,142,136
1715,142,142
1716,133,133
1717,136,136
1718,136,136
1719,138,138
1720,138,138
1721,137,137
1722,137,137
1723,137,137
1724,137,137
1725,138,138
1726,133,133
1727,133,133
1728,133,133
1729,133,133
1730,133,130
1731,138,138
1732,138,138
1733,133,133
1734,133,133
1735,133,133
1736,133,133
1737,140,140
1738,140,140
1739,140,140
1740,141,139
1741,141,141
1742,133,133
1743,133,133
1744,133,133
1745,133,133
1746,133,133
1747,133,133
1748,133,133
1749,133,133
1750,133,133
1751,133,133
1752,133,133
1753,133,133
1754,142,142
1755,133,133
1756,133,133
1757,133,133
1758,136,133
1759,133,133
1760,138,133
1761,137,137
1762,135,137
1763,135,135
1764,137,135
1765,135,135
1766,135,135
1767,135,135
1768,135,135
1769,137,137
1770,135,135
1771,135,135
1772,133,135
1773,135,135
1774,135,135
1775,135,133
1776,137,133
1777,133,133
1778,133,133
1779,133,133
1780,138,137
1781,137,137
1782,134,134
1783,131,130
1784,134,130
1785,140,140
1786,140,140
1787,137,140
1788,140,140
1789,138,140
1790,140,140
1791,140,140
1792,140,140
1793,132,132
1794,132,132
1795,131,131
1796,131,131
1797,131,131
1798,131,131
1799,131,131
1800,131,131
1801,131,131
1802,131,131
1803,131,131
1804,131,131
1805,135,132
1806,132,132
1807,132,132
1808,132,132
1809,132,132
1810,132,132
1811,136,136
1812,136,136
1813,136,136
1814,142,136
1815,132,132
1816,132,132
1817,132,132
1818,132,132
1819,132,132
1820,132,132
1821,136,136
1822,140,140
1823,140,140
1824,143,140
1825,137,137
1826,137,137
1827,142,133
1828,133,137
1829,137,138
1830,142,142
1831,143,143
1832,140,143
1833,144,144
1834,143,143
1835,143,143
1836,143,143
1837,134,134
1838,134,134
1839,139,140
1840,134,134
1841,136,136
1842,133,133
1843,133,133
1844,133,133
1845,133,133
1846,133,133
1847,133,133
1848,138,137
1849,137,137
1850,137,137
1851,134,129
1852,132,132
1853,132,132
1854,133,133
1855,133,133
1856,129,129
1857,133,133
1858,133,133
1859,133,132
1860,132,132
1861,134,134
1862,132,134
1863,132,134
1864,134,134
1865,132,132
1866,132,132
1867,132,132
1868,138,138
1869,138,138
1870,137,137
1871,137,137
1872,137,137
1873,137,137
1874,133,133
1875,135,133
1876,140,133
1877,138,135
1878,138,135
1879,135,135
1880,129,129
1881,129,133
1882,129,133
1883,135,135
1884,140,135
1885,135,140
1886,140,140
1887,140,140
1888,134,134
1889,137,134
1890,134,134
1891,138,138
1892,138,138
1893,138,138
1894,139,139
1895,139,139
1896,140,141
1897,139,138
1898,139,139
1899,136,136
1900,142,136
1901,142,142
1902,134,134
1903,134,134
1904,134,134
1905,134,134
1906,134,134
1907,134,134
1908,133,133
1909,133,133
1910,129,133
1911,130,130
1912,133,133
1913,133,133
1914,136,130
1915,131,131
1916,139,139
1917,138,139
1918,139,139
1919,139,139
1920,139,139
1921,139,139
1922,139,139
1923,139,139
1924,138,137
1925,140,137
1926,137,140
1927,140,140
1928,144,144
1929,140,140
1930,140,140
1931,144,144
1932,144,144
1933,144,144
1934,139,144
1935,144,144
1936,144,144
1937,140,140
1938,139,140
1939,144,139
1940,132,136
1941,136,136
1942,136,136
1943,136,136
1944,130,132
1945,136,136
1946,140,140
1947,136,140
1948,131,135
1949,135,135
1950,139,134
1951,139,134
1952,139,139
1953,139,139
1954,139,139
1955,139,139
1956,132,135
1957,132,135
1958,135,131
1959,131,131
1960,136,136
1961,136,136
1962,133,133
1963,133,133
1964,133,133
1965,135,135
1966,135,135
1967,135,135
1968,142,142
1969,142,142
1970,142,142
1971,136,136
1972,136,136
1973,136,136
1974,136,136
1975,136,136
1976,136,136
1977,136,136
1978,136,136
1979,136,136
1980,144,144
1981,144,144
1982,144,144
1983,144,144
1984,144,144
1985,140,144
1986,140,140
1987,144,140
1988,144,144
1989,144,144
1990,144,144
1991,144,144
1992,140,144
1993,144,144
1994,144,144
1995,144,144
1996,144,144
1997,144,144
1998,136,136
1999,136,136
2000,136,136
2001,136,136
2002,142,142
2003,142,142
2004,142,137
2005,137,137
2006,132,132
2007,132,132
2008,131,131
2009,131,131
2010,131,132
2011,132,132
2012,132,132
2013,131,131
2014,131,131
2015,131,131
2016,131,131
2017,131,131
2018,132,132
2019,132,132
2020,132,132
2021,132,132
2022,132,132
2023,132,132
2024,132,132
2025,132,132
2026,132,132
2027,132,132
2028,132,132
2029,132,132
2030,136,136
2031,136,136
2032,136,136
2033,136,136
2034,136,136
2035,136,136
2036,136,136
2037,136,136
2038,132,132
2039,132,132
2040,132,132
2041,132,132
2042,132,132
2043,136,132
2044,132,132
2045,136,136
2046,136,136
2047,136,132
2048,132,132
2049,132,132
2050,136,136
2051,136,136
2052,132,132
2053,132,132
2054,132,132
2055,132,132
2056,132,132
2057,132,132
2058,136,136
2059,131,131
2060,132,132
2061,131,132
2062,132,132
2063,132,132
2064,132,132
2065,132,132
2066,132,131
2067,132,132
2068,139,139
2069,147,139
2070,139,139
2071,139,147
2072,147,136
2073,144,139
2074,132,129
2075,132,129
2076,134,134
2077,134,134
2078,138,138
2079,142,143
2080,141,141
2081,141,143
2082,143,141
2083,143,141
2084,133,137
2085,137,137
2086,133,133
2087,133,133
2088,133,133
2089,133,133
2090,133,133
2091,133,133
2092,133,133
2093,133,133
2094,133,133
2095,133,133
2096,133,133
2097,141,141
2098,130,130
2099,131,131
2100,131,131
2101,131,131
2102,131,131
2103,131,131
2104,131,131
2105,131,131
2106,131,131
2107,131,131
2108,131,131
2109,131,131
2110,137,137
2111,133,133
2112,133,133
2113,133,133
2114,133,133
2115,132,132
2116,142,142
2117,142,142
2118,132,132
2119,132,132
2120,137,137
2121,137,137
2122,137,137
2123,137,137
2124,137,137
2125,137,137
2126,137,137
2127,137,134
2128,137,137
2129,137,137
2130,133,133
2131,140,140
2132,140,140
2133,135,135
2134,133,133
2135,133,133
2136,133,133
2137,129,131
2138,131,131
2139,137,137
2140,137,137
2141,137,137
2142,142,142
